,IT
2016-08-22 09:10:00,-82505.948162
2016-08-22 09:11:00,-82505.948162
2016-08-22 09:12:00,-82505.948162
2016-08-22 09:13:00,-82505.948162
2016-08-22 09:14:00,-82505.948162
2016-08-22 09:15:00,-82505.948162
2016-08-22 09:16:00,-82505.948162
2016-08-22 09:17:00,-82505.948162
2016-08-22 09:18:00,-82505.948162
2016-08-22 09:19:00,-82505.948162
2016-08-22 09:20:00,-82505.948162
2016-08-22 09:21:00,-82505.948162
2016-08-22 09:22:00,-82505.948162
2016-08-22 09:23:00,-82505.948162
2016-08-22 09:24:00,-82505.948162
2016-08-22 09:25:00,-82505.948162
2016-08-22 09:26:00,-82505.948162
2016-08-22 09:27:00,-82505.948162
2016-08-22 09:28:00,-82505.948162
2016-08-22 09:29:00,-82505.948162
2016-08-22 09:30:00,-82505.948162
2016-08-22 09:31:00,-82505.948162
2016-08-22 09:32:00,-82505.948162
2016-08-22 09:33:00,-82505.948162
2016-08-22 09:34:00,-82505.948162
2016-08-22 09:35:00,-82505.948162
2016-08-22 09:36:00,-82505.948162
2016-08-22 09:37:00,-82505.948162
2016-08-22 09:38:00,-82505.948162
2016-08-22 09:39:00,-82505.948162
2016-08-22 09:40:00,-82505.948162
2016-08-22 09:41:00,-82505.948162
2016-08-22 09:42:00,-82505.948162
2016-08-22 09:43:00,-82505.948162
2016-08-22 09:44:00,-82505.948162
2016-08-22 09:45:00,-82505.948162
2016-08-22 09:46:00,-82505.948162
2016-08-22 09:47:00,-82505.948162
2016-08-22 09:48:00,-82505.948162
2016-08-22 09:49:00,-82505.948162
2016-08-22 09:50:00,-82505.948162
2016-08-22 09:51:00,-82505.948162
2016-08-22 09:52:00,-82505.948162
2016-08-22 09:53:00,-82505.948162
2016-08-22 09:54:00,-82505.948162
2016-08-22 09:55:00,-82505.948162
2016-08-22 09:56:00,-82505.948162
2016-08-22 09:57:00,-82505.948162
2016-08-22 09:58:00,-82505.948162
2016-08-22 09:59:00,-82505.948162
2016-08-22 10:00:00,-135769.894448
2016-08-22 10:01:00,-135769.894448
2016-08-22 10:02:00,-135769.894448
2016-08-22 10:03:00,-135769.894448
2016-08-22 10:04:00,-135769.894448
2016-08-22 10:05:00,-135769.894448
2016-08-22 10:06:00,-135769.894448
2016-08-22 10:07:00,-135769.894448
2016-08-22 10:08:00,-135769.894448
2016-08-22 10:09:00,-135769.894448
2016-08-22 10:10:00,-135769.894448
2016-08-22 10:11:00,-135769.894448
2016-08-22 10:12:00,-135769.894448
2016-08-22 10:13:00,-135769.894448
2016-08-22 10:14:00,-135769.894448
2016-08-22 10:15:00,-135769.894448
2016-08-22 10:16:00,-135769.894448
2016-08-22 10:17:00,-135769.894448
2016-08-22 10:18:00,-135769.894448
2016-08-22 10:19:00,-135769.894448
2016-08-22 10:20:00,-135769.894448
2016-08-22 10:21:00,-135769.894448
2016-08-22 10:22:00,-135769.894448
2016-08-22 10:23:00,-135769.894448
2016-08-22 10:24:00,-135769.894448
2016-08-22 10:25:00,-135769.894448
2016-08-22 10:26:00,-135769.894448
2016-08-22 10:27:00,-135769.894448
2016-08-22 10:28:00,-135769.894448
2016-08-22 10:29:00,-135769.894448
2016-08-22 10:30:00,-135769.894448
2016-08-22 10:31:00,-135769.894448
2016-08-22 10:32:00,-135769.894448
2016-08-22 10:33:00,-135769.894448
2016-08-22 10:34:00,-135769.894448
2016-08-22 10:35:00,-135769.894448
2016-08-22 10:36:00,-135769.894448
2016-08-22 10:37:00,-135769.894448
2016-08-22 10:38:00,-135769.894448
2016-08-22 10:39:00,-135769.894448
2016-08-22 10:40:00,-135769.894448
2016-08-22 10:41:00,-135769.894448
2016-08-22 10:42:00,-135769.894448
2016-08-22 10:43:00,-135769.894448
2016-08-22 10:44:00,-135769.894448
2016-08-22 10:45:00,-135769.894448
2016-08-22 10:46:00,-135769.894448
2016-08-22 10:47:00,-135769.894448
2016-08-22 10:48:00,-135769.894448
2016-08-22 10:49:00,-135769.894448
2016-08-22 10:50:00,-135769.894448
2016-08-22 10:51:00,-135769.894448
2016-08-22 10:52:00,-135769.894448
2016-08-22 10:53:00,-135769.894448
2016-08-22 10:54:00,-135769.894448
2016-08-22 10:55:00,-135769.894448
2016-08-22 10:56:00,-135769.894448
2016-08-22 10:57:00,-135769.894448
2016-08-22 10:58:00,-135769.894448
2016-08-22 10:59:00,-135769.894448
2016-08-22 11:00:00,-172802.510026
2016-08-22 11:01:00,-172802.510026
2016-08-22 11:02:00,-172802.510026
2016-08-22 11:03:00,-172802.510026
2016-08-22 11:04:00,-172802.510026
2016-08-22 11:05:00,-172802.510026
2016-08-22 11:06:00,-172802.510026
2016-08-22 11:07:00,-172802.510026
2016-08-22 11:08:00,-172802.510026
2016-08-22 11:09:00,-172802.510026
2016-08-22 11:10:00,-172802.510026
2016-08-22 11:11:00,-172802.510026
2016-08-22 11:12:00,-172802.510026
2016-08-22 11:13:00,-172802.510026
2016-08-22 11:14:00,-172802.510026
2016-08-22 11:15:00,-172802.510026
2016-08-22 11:16:00,-172802.510026
2016-08-22 11:17:00,-172802.510026
2016-08-22 11:18:00,-172802.510026
2016-08-22 11:19:00,-172802.510026
2016-08-22 11:20:00,-172802.510026
2016-08-22 11:21:00,-172802.510026
2016-08-22 11:22:00,-172802.510026
2016-08-22 11:23:00,-172802.510026
2016-08-22 11:24:00,-172802.510026
2016-08-22 11:25:00,-172802.510026
2016-08-22 11:26:00,-172802.510026
2016-08-22 11:27:00,-172802.510026
2016-08-22 11:28:00,-172802.510026
2016-08-22 11:29:00,-172802.510026
2016-08-22 11:30:00,-172802.510026
2016-08-22 11:31:00,-172802.510026
2016-08-22 11:32:00,-172802.510026
2016-08-22 11:33:00,-172802.510026
2016-08-22 11:34:00,-172802.510026
2016-08-22 11:35:00,-172802.510026
2016-08-22 11:36:00,-172802.510026
2016-08-22 11:37:00,-172802.510026
2016-08-22 11:38:00,-172802.510026
2016-08-22 11:39:00,-172802.510026
2016-08-22 11:40:00,-172802.510026
2016-08-22 11:41:00,-172802.510026
2016-08-22 11:42:00,-172802.510026
2016-08-22 11:43:00,-172802.510026
2016-08-22 11:44:00,-172802.510026
2016-08-22 11:45:00,-172802.510026
2016-08-22 11:46:00,-172802.510026
2016-08-22 11:47:00,-172802.510026
2016-08-22 11:48:00,-172802.510026
2016-08-22 11:49:00,-172802.510026
2016-08-22 11:50:00,-172802.510026
2016-08-22 11:51:00,-172802.510026
2016-08-22 11:52:00,-172802.510026
2016-08-22 11:53:00,-172802.510026
2016-08-22 11:54:00,-172802.510026
2016-08-22 11:55:00,-172802.510026
2016-08-22 11:56:00,-172802.510026
2016-08-22 11:57:00,-172802.510026
2016-08-22 11:58:00,-172802.510026
2016-08-22 11:59:00,-172802.510026
2016-08-22 12:00:00,-197308.71099000002
2016-08-22 12:01:00,-197308.71099000002
2016-08-22 12:02:00,-197308.71099000002
2016-08-22 12:03:00,-197308.71099000002
2016-08-22 12:04:00,-197308.71099000002
2016-08-22 12:05:00,-197308.71099000002
2016-08-22 12:06:00,-197308.71099000002
2016-08-22 12:07:00,-197308.71099000002
2016-08-22 12:08:00,-197308.71099000002
2016-08-22 12:09:00,-197308.71099000002
2016-08-22 12:10:00,-197308.71099000002
2016-08-22 12:11:00,-197308.71099000002
2016-08-22 12:12:00,-197308.71099000002
2016-08-22 12:13:00,-197308.71099000002
2016-08-22 12:14:00,-197308.71099000002
2016-08-22 12:15:00,-197308.71099000002
2016-08-22 12:16:00,-197308.71099000002
2016-08-22 12:17:00,-197308.71099000002
2016-08-22 12:18:00,-197308.71099000002
2016-08-22 12:19:00,-197308.71099000002
2016-08-22 12:20:00,-197308.71099000002
2016-08-22 12:21:00,-197308.71099000002
2016-08-22 12:22:00,-197308.71099000002
2016-08-22 12:23:00,-197308.71099000002
2016-08-22 12:24:00,-197308.71099000002
2016-08-22 12:25:00,-197308.71099000002
2016-08-22 12:26:00,-197308.71099000002
2016-08-22 12:27:00,-197308.71099000002
2016-08-22 12:28:00,-197308.71099000002
2016-08-22 12:29:00,-197308.71099000002
2016-08-22 12:30:00,-197308.71099000002
2016-08-22 12:31:00,-197308.71099000002
2016-08-22 12:32:00,-197308.71099000002
2016-08-22 12:33:00,-197308.71099000002
2016-08-22 12:34:00,-197308.71099000002
2016-08-22 12:35:00,-197308.71099000002
2016-08-22 12:36:00,-197308.71099000002
2016-08-22 12:37:00,-197308.71099000002
2016-08-22 12:38:00,-197308.71099000002
2016-08-22 12:39:00,-197308.71099000002
2016-08-22 12:40:00,-197308.71099000002
2016-08-22 12:41:00,-197308.71099000002
2016-08-22 12:42:00,-197308.71099000002
2016-08-22 12:43:00,-197308.71099000002
2016-08-22 12:44:00,-197308.71099000002
2016-08-22 12:45:00,-197308.71099000002
2016-08-22 12:46:00,-197308.71099000002
2016-08-22 12:47:00,-197308.71099000002
2016-08-22 12:48:00,-197308.71099000002
2016-08-22 12:49:00,-197308.71099000002
2016-08-22 12:50:00,-197308.71099000002
2016-08-22 12:51:00,-197308.71099000002
2016-08-22 12:52:00,-197308.71099000002
2016-08-22 12:53:00,-197308.71099000002
2016-08-22 12:54:00,-197308.71099000002
2016-08-22 12:55:00,-197308.71099000002
2016-08-22 12:56:00,-197308.71099000002
2016-08-22 12:57:00,-197308.71099000002
2016-08-22 12:58:00,-197308.71099000002
2016-08-22 12:59:00,-197308.71099000002
2016-08-22 13:00:00,-203073.85890000005
2016-08-22 13:01:00,-203073.85890000005
2016-08-22 13:02:00,-203073.85890000005
2016-08-22 13:03:00,-203073.85890000005
2016-08-22 13:04:00,-203073.85890000005
2016-08-22 13:05:00,-203073.85890000005
2016-08-22 13:06:00,-203073.85890000005
2016-08-22 13:07:00,-203073.85890000005
2016-08-22 13:08:00,-203073.85890000005
2016-08-22 13:09:00,-203073.85890000005
2016-08-22 13:10:00,-203073.85890000005
2016-08-22 13:11:00,-203073.85890000005
2016-08-22 13:12:00,-203073.85890000005
2016-08-22 13:13:00,-203073.85890000005
2016-08-22 13:14:00,-203073.85890000005
2016-08-22 13:15:00,-203073.85890000005
2016-08-22 13:16:00,-203073.85890000005
2016-08-22 13:17:00,-203073.85890000005
2016-08-22 13:18:00,-203073.85890000005
2016-08-22 13:19:00,-203073.85890000005
2016-08-22 13:20:00,-203073.85890000005
2016-08-22 13:21:00,-203073.85890000005
2016-08-22 13:22:00,-203073.85890000005
2016-08-22 13:23:00,-203073.85890000005
2016-08-22 13:24:00,-203073.85890000005
2016-08-22 13:25:00,-203073.85890000005
2016-08-22 13:26:00,-203073.85890000005
2016-08-22 13:27:00,-203073.85890000005
2016-08-22 13:28:00,-203073.85890000005
2016-08-22 13:29:00,-203073.85890000005
2016-08-22 13:30:00,-203073.85890000005
2016-08-22 13:31:00,-203073.85890000005
2016-08-22 13:32:00,-203073.85890000005
2016-08-22 13:33:00,-203073.85890000005
2016-08-22 13:34:00,-203073.85890000005
2016-08-22 13:35:00,-203073.85890000005
2016-08-22 13:36:00,-203073.85890000005
2016-08-22 13:37:00,-203073.85890000005
2016-08-22 13:38:00,-203073.85890000005
2016-08-22 13:39:00,-203073.85890000005
2016-08-22 13:40:00,-203073.85890000005
2016-08-22 13:41:00,-203073.85890000005
2016-08-22 13:42:00,-203073.85890000005
2016-08-22 13:43:00,-203073.85890000005
2016-08-22 13:44:00,-203073.85890000005
2016-08-22 13:45:00,-203073.85890000005
2016-08-22 13:46:00,-203073.85890000005
2016-08-22 13:47:00,-203073.85890000005
2016-08-22 13:48:00,-203073.85890000005
2016-08-22 13:49:00,-203073.85890000005
2016-08-22 13:50:00,-203073.85890000005
2016-08-22 13:51:00,-203073.85890000005
2016-08-22 13:52:00,-203073.85890000005
2016-08-22 13:53:00,-203073.85890000005
2016-08-22 13:54:00,-203073.85890000005
2016-08-22 13:55:00,-203073.85890000005
2016-08-22 13:56:00,-203073.85890000005
2016-08-22 13:57:00,-203073.85890000005
2016-08-22 13:58:00,-203073.85890000005
2016-08-22 13:59:00,-203073.85890000005
2016-08-22 14:00:00,-193127.59574
2016-08-22 14:01:00,-193127.59574
2016-08-22 14:02:00,-193127.59574
2016-08-22 14:03:00,-193127.59574
2016-08-22 14:04:00,-193127.59574
2016-08-22 14:05:00,-193127.59574
2016-08-22 14:06:00,-193127.59574
2016-08-22 14:07:00,-193127.59574
2016-08-22 14:08:00,-193127.59574
2016-08-22 14:09:00,-193127.59574
2016-08-22 14:10:00,-193127.59574
2016-08-22 14:11:00,-193127.59574
2016-08-22 14:12:00,-193127.59574
2016-08-22 14:13:00,-193127.59574
2016-08-22 14:14:00,-193127.59574
2016-08-22 14:15:00,-193127.59574
2016-08-22 14:16:00,-193127.59574
2016-08-22 14:17:00,-193127.59574
2016-08-22 14:18:00,-193127.59574
2016-08-22 14:19:00,-193127.59574
2016-08-22 14:20:00,-193127.59574
2016-08-22 14:21:00,-193127.59574
2016-08-22 14:22:00,-193127.59574
2016-08-22 14:23:00,-193127.59574
2016-08-22 14:24:00,-193127.59574
2016-08-22 14:25:00,-193127.59574
2016-08-22 14:26:00,-193127.59574
2016-08-22 14:27:00,-193127.59574
2016-08-22 14:28:00,-193127.59574
2016-08-22 14:29:00,-193127.59574
2016-08-22 14:30:00,-193127.59574
2016-08-22 14:31:00,-193127.59574
2016-08-22 14:32:00,-193127.59574
2016-08-22 14:33:00,-193127.59574
2016-08-22 14:34:00,-193127.59574
2016-08-22 14:35:00,-193127.59574
2016-08-22 14:36:00,-193127.59574
2016-08-22 14:37:00,-193127.59574
2016-08-22 14:38:00,-193127.59574
2016-08-22 14:39:00,-193127.59574
2016-08-22 14:40:00,-193127.59574
2016-08-22 14:41:00,-193127.59574
2016-08-22 14:42:00,-193127.59574
2016-08-22 14:43:00,-193127.59574
2016-08-22 14:44:00,-193127.59574
2016-08-22 14:45:00,-193127.59574
2016-08-22 14:46:00,-193127.59574
2016-08-22 14:47:00,-193127.59574
2016-08-22 14:48:00,-193127.59574
2016-08-22 14:49:00,-193127.59574
2016-08-22 14:50:00,-193127.59574
2016-08-22 14:51:00,-193127.59574
2016-08-22 14:52:00,-193127.59574
2016-08-22 14:53:00,-193127.59574
2016-08-22 14:54:00,-193127.59574
2016-08-22 14:55:00,-193127.59574
2016-08-22 14:56:00,-193127.59574
2016-08-22 14:57:00,-193127.59574
2016-08-22 14:58:00,-193127.59574
2016-08-22 14:59:00,-193127.59574
2016-08-22 15:00:00,-167536.90391599998
2016-08-22 15:01:00,-167536.90391599998
2016-08-22 15:02:00,-167536.90391599998
2016-08-22 15:03:00,-167536.90391599998
2016-08-22 15:04:00,-167536.90391599998
2016-08-22 15:05:00,-167536.90391599998
2016-08-22 15:06:00,-167536.90391599998
2016-08-22 15:07:00,-167536.90391599998
2016-08-22 15:08:00,-167536.90391599998
2016-08-22 15:09:00,-167536.90391599998
2016-08-22 15:10:00,-167536.90391599998
2016-08-22 15:11:00,-167536.90391599998
2016-08-22 15:12:00,-167536.90391599998
2016-08-22 15:13:00,-167536.90391599998
2016-08-22 15:14:00,-167536.90391599998
2016-08-22 15:15:00,-167536.90391599998
2016-08-22 15:16:00,-167536.90391599998
2016-08-22 15:17:00,-167536.90391599998
2016-08-22 15:18:00,-167536.90391599998
2016-08-22 15:19:00,-167536.90391599998
2016-08-22 15:20:00,-167536.90391599998
2016-08-22 15:21:00,-167536.90391599998
2016-08-22 15:22:00,-167536.90391599998
2016-08-22 15:23:00,-167536.90391599998
2016-08-22 15:24:00,-167536.90391599998
2016-08-22 15:25:00,-167536.90391599998
2016-08-22 15:26:00,-167536.90391599998
2016-08-22 15:27:00,-167536.90391599998
2016-08-22 15:28:00,-167536.90391599998
2016-08-22 15:29:00,-167536.90391599998
2016-08-22 15:30:00,-167536.90391599998
2016-08-22 15:31:00,-167536.90391599998
2016-08-22 15:32:00,-167536.90391599998
2016-08-22 15:33:00,-167536.90391599998
2016-08-22 15:34:00,-167536.90391599998
2016-08-22 15:35:00,-167536.90391599998
2016-08-22 15:36:00,-167536.90391599998
2016-08-22 15:37:00,-167536.90391599998
2016-08-22 15:38:00,-167536.90391599998
2016-08-22 15:39:00,-167536.90391599998
2016-08-22 15:40:00,-167536.90391599998
2016-08-22 15:41:00,-167536.90391599998
2016-08-22 15:42:00,-167536.90391599998
2016-08-22 15:43:00,-167536.90391599998
2016-08-22 15:44:00,-167536.90391599998
2016-08-22 15:45:00,-167536.90391599998
2016-08-22 15:46:00,-167536.90391599998
2016-08-22 15:47:00,-167536.90391599998
2016-08-22 15:48:00,-167536.90391599998
2016-08-22 15:49:00,-167536.90391599998
2016-08-22 15:50:00,-167536.90391599998
2016-08-22 15:51:00,-167536.90391599998
2016-08-22 15:52:00,-167536.90391599998
2016-08-22 15:53:00,-167536.90391599998
2016-08-22 15:54:00,-167536.90391599998
2016-08-22 15:55:00,-167536.90391599998
2016-08-22 15:56:00,-167536.90391599998
2016-08-22 15:57:00,-167536.90391599998
2016-08-22 15:58:00,-167536.90391599998
2016-08-22 15:59:00,-167536.90391599998
2016-08-22 16:00:00,-125548.66722
2016-08-22 16:01:00,-125548.66722
2016-08-22 16:02:00,-125548.66722
2016-08-22 16:03:00,-125548.66722
2016-08-22 16:04:00,-125548.66722
2016-08-22 16:05:00,-125548.66722
2016-08-22 16:06:00,-125548.66722
2016-08-22 16:07:00,-125548.66722
2016-08-22 16:08:00,-125548.66722
2016-08-22 16:09:00,-125548.66722
2016-08-22 16:10:00,-125548.66722
2016-08-22 16:11:00,-125548.66722
2016-08-22 16:12:00,-125548.66722
2016-08-22 16:13:00,-125548.66722
2016-08-22 16:14:00,-125548.66722
2016-08-22 16:15:00,-125548.66722
2016-08-22 16:16:00,-125548.66722
2016-08-22 16:17:00,-125548.66722
2016-08-22 16:18:00,-125548.66722
2016-08-22 16:19:00,-125548.66722
2016-08-22 16:20:00,-125548.66722
2016-08-22 16:21:00,-125548.66722
2016-08-22 16:22:00,-125548.66722
2016-08-22 16:23:00,-125548.66722
2016-08-22 16:24:00,-125548.66722
2016-08-22 16:25:00,-125548.66722
2016-08-22 16:26:00,-125548.66722
2016-08-22 16:27:00,-125548.66722
2016-08-22 16:28:00,-125548.66722
2016-08-22 16:29:00,-125548.66722
2016-08-22 16:30:00,-125548.66722
2016-08-22 16:31:00,-125548.66722
2016-08-22 16:32:00,-125548.66722
2016-08-22 16:33:00,-125548.66722
2016-08-22 16:34:00,-125548.66722
2016-08-22 16:35:00,-125548.66722
2016-08-22 16:36:00,-125548.66722
2016-08-22 16:37:00,-125548.66722
2016-08-22 16:38:00,-125548.66722
2016-08-22 16:39:00,-125548.66722
2016-08-22 16:40:00,-125548.66722
2016-08-22 16:41:00,-125548.66722
2016-08-22 16:42:00,-125548.66722
2016-08-22 16:43:00,-125548.66722
2016-08-22 16:44:00,-125548.66722
2016-08-22 16:45:00,-125548.66722
2016-08-22 16:46:00,-125548.66722
2016-08-22 16:47:00,-125548.66722
2016-08-22 16:48:00,-125548.66722
2016-08-22 16:49:00,-125548.66722
2016-08-22 16:50:00,-125548.66722
2016-08-22 16:51:00,-125548.66722
2016-08-22 16:52:00,-125548.66722
2016-08-22 16:53:00,-125548.66722
2016-08-22 16:54:00,-125548.66722
2016-08-22 16:55:00,-125548.66722
2016-08-22 16:56:00,-125548.66722
2016-08-22 16:57:00,-125548.66722
2016-08-22 16:58:00,-125548.66722
2016-08-22 16:59:00,-125548.66722
2016-08-22 17:00:00,-71513.041702
2016-08-22 17:01:00,-71513.041702
2016-08-22 17:02:00,-71513.041702
2016-08-22 17:03:00,-71513.041702
2016-08-22 17:04:00,-71513.041702
2016-08-22 17:05:00,-71513.041702
2016-08-22 17:06:00,-71513.041702
2016-08-22 17:07:00,-71513.041702
2016-08-22 17:08:00,-71513.041702
2016-08-22 17:09:00,-71513.041702
2016-08-22 17:10:00,-71513.041702
2016-08-22 17:11:00,-71513.041702
2016-08-22 17:12:00,-71513.041702
2016-08-22 17:13:00,-71513.041702
2016-08-22 17:14:00,-71513.041702
2016-08-22 17:15:00,-71513.041702
2016-08-22 17:16:00,-71513.041702
2016-08-22 17:17:00,-71513.041702
2016-08-22 17:18:00,-71513.041702
2016-08-22 17:19:00,-71513.041702
2016-08-22 17:20:00,-71513.041702
2016-08-22 17:21:00,-71513.041702
2016-08-22 17:22:00,-71513.041702
2016-08-22 17:23:00,-71513.041702
2016-08-22 17:24:00,-71513.041702
2016-08-22 17:25:00,-71513.041702
2016-08-22 17:26:00,-71513.041702
2016-08-22 17:27:00,-71513.041702
2016-08-22 17:28:00,-71513.041702
2016-08-22 17:29:00,-71513.041702
2016-08-22 17:30:00,-71513.041702
2016-08-22 17:31:00,-71513.041702
2016-08-22 17:32:00,-71513.041702
2016-08-22 17:33:00,-71513.041702
2016-08-22 17:34:00,-71513.041702
2016-08-22 17:35:00,-71513.041702
2016-08-22 17:36:00,-71513.041702
2016-08-22 17:37:00,-71513.041702
2016-08-22 17:38:00,-71513.041702
2016-08-22 17:39:00,-71513.041702
2016-08-22 17:40:00,-71513.041702
2016-08-22 17:41:00,-71513.041702
2016-08-22 17:42:00,-71513.041702
2016-08-22 17:43:00,-71513.041702
2016-08-22 17:44:00,-71513.041702
2016-08-22 17:45:00,-71513.041702
2016-08-22 17:46:00,-71513.041702
2016-08-22 17:47:00,-71513.041702
2016-08-22 17:48:00,-71513.041702
2016-08-22 17:49:00,-71513.041702
2016-08-22 17:50:00,-71513.041702
2016-08-22 17:51:00,-71513.041702
2016-08-22 17:52:00,-71513.041702
2016-08-22 17:53:00,-71513.041702
2016-08-22 17:54:00,-71513.041702
2016-08-22 17:55:00,-71513.041702
2016-08-22 17:56:00,-71513.041702
2016-08-22 17:57:00,-71513.041702
2016-08-22 17:58:00,-71513.041702
2016-08-22 17:59:00,-71513.041702
2016-08-22 18:00:00,-9936.370056
2016-08-22 18:01:00,-9936.370056
2016-08-22 18:02:00,-9936.370056
2016-08-22 18:03:00,-9936.370056
2016-08-22 18:04:00,-9936.370056
2016-08-22 18:05:00,-9936.370056
2016-08-22 18:06:00,-9936.370056
2016-08-22 18:07:00,-9936.370056
2016-08-22 18:08:00,-9936.370056
2016-08-22 18:09:00,-9936.370056
2016-08-22 18:10:00,-9936.370056
2016-08-22 18:11:00,-9936.370056
2016-08-22 18:12:00,-9936.370056
2016-08-22 18:13:00,-9936.370056
2016-08-22 18:14:00,-9936.370056
2016-08-22 18:15:00,-9936.370056
2016-08-22 18:16:00,-9936.370056
2016-08-22 18:17:00,-9936.370056
2016-08-22 18:18:00,-9936.370056
2016-08-22 18:19:00,-9936.370056
2016-08-22 18:20:00,-9936.370056
2016-08-22 18:21:00,-9936.370056
2016-08-22 18:22:00,-9936.370056
2016-08-22 18:23:00,-9936.370056
2016-08-22 18:24:00,-9936.370056
2016-08-22 18:25:00,-9936.370056
2016-08-22 18:26:00,-9936.370056
2016-08-22 18:27:00,-9936.370056
2016-08-22 18:28:00,-9936.370056
2016-08-22 18:29:00,-9936.370056
2016-08-22 18:30:00,-9936.370056
2016-08-22 18:31:00,-9936.370056
2016-08-22 18:32:00,-9936.370056
2016-08-22 18:33:00,-9936.370056
2016-08-22 18:34:00,-9936.370056
2016-08-22 18:35:00,-9936.370056
2016-08-22 18:36:00,-9936.370056
2016-08-22 18:37:00,-9936.370056
2016-08-22 18:38:00,-9936.370056
2016-08-22 18:39:00,-9936.370056
2016-08-22 18:40:00,-9936.370056
2016-08-22 18:41:00,-9936.370056
2016-08-22 18:42:00,-9936.370056
2016-08-22 18:43:00,-9936.370056
2016-08-22 18:44:00,-9936.370056
2016-08-22 18:45:00,-9936.370056
2016-08-22 18:46:00,-9936.370056
2016-08-22 18:47:00,-9936.370056
2016-08-22 18:48:00,-9936.370056
2016-08-22 18:49:00,-9936.370056
2016-08-22 18:50:00,-9936.370056
2016-08-22 18:51:00,-9936.370056
2016-08-22 18:52:00,-9936.370056
2016-08-22 18:53:00,-9936.370056
2016-08-22 18:54:00,-9936.370056
2016-08-22 18:55:00,-9936.370056
2016-08-22 18:56:00,-9936.370056
2016-08-22 18:57:00,-9936.370056
2016-08-22 18:58:00,-9936.370056
2016-08-22 18:59:00,-9936.370056
2016-08-22 19:00:00,44343.943587999995
2016-08-22 19:01:00,44343.943587999995
2016-08-22 19:02:00,44343.943587999995
2016-08-22 19:03:00,44343.943587999995
2016-08-22 19:04:00,44343.943587999995
2016-08-22 19:05:00,44343.943587999995
2016-08-22 19:06:00,44343.943587999995
2016-08-22 19:07:00,44343.943587999995
2016-08-22 19:08:00,44343.943587999995
2016-08-22 19:09:00,44343.943587999995
2016-08-22 19:10:00,44343.943587999995
2016-08-22 19:11:00,44343.943587999995
2016-08-22 19:12:00,44343.943587999995
2016-08-22 19:13:00,44343.943587999995
2016-08-22 19:14:00,44343.943587999995
2016-08-22 19:15:00,44343.943587999995
2016-08-22 19:16:00,44343.943587999995
2016-08-22 19:17:00,44343.943587999995
2016-08-22 19:18:00,44343.943587999995
2016-08-22 19:19:00,44343.943587999995
2016-08-22 19:20:00,44343.943587999995
2016-08-22 19:21:00,44343.943587999995
2016-08-22 19:22:00,44343.943587999995
2016-08-22 19:23:00,44343.943587999995
2016-08-22 19:24:00,44343.943587999995
2016-08-22 19:25:00,44343.943587999995
2016-08-22 19:26:00,44343.943587999995
2016-08-22 19:27:00,44343.943587999995
2016-08-22 19:28:00,44343.943587999995
2016-08-22 19:29:00,44343.943587999995
2016-08-22 19:30:00,44343.943587999995
2016-08-22 19:31:00,44343.943587999995
2016-08-22 19:32:00,44343.943587999995
2016-08-22 19:33:00,44343.943587999995
2016-08-22 19:34:00,44343.943587999995
2016-08-22 19:35:00,44343.943587999995
2016-08-22 19:36:00,44343.943587999995
2016-08-22 19:37:00,44343.943587999995
2016-08-22 19:38:00,44343.943587999995
2016-08-22 19:39:00,44343.943587999995
2016-08-22 19:40:00,44343.943587999995
2016-08-22 19:41:00,44343.943587999995
2016-08-22 19:42:00,44343.943587999995
2016-08-22 19:43:00,44343.943587999995
2016-08-22 19:44:00,44343.943587999995
2016-08-22 19:45:00,44343.943587999995
2016-08-22 19:46:00,44343.943587999995
2016-08-22 19:47:00,44343.943587999995
2016-08-22 19:48:00,44343.943587999995
2016-08-22 19:49:00,44343.943587999995
2016-08-22 19:50:00,44343.943587999995
2016-08-22 19:51:00,44343.943587999995
2016-08-22 19:52:00,44343.943587999995
2016-08-22 19:53:00,44343.943587999995
2016-08-22 19:54:00,44343.943587999995
2016-08-22 19:55:00,44343.943587999995
2016-08-22 19:56:00,44343.943587999995
2016-08-22 19:57:00,44343.943587999995
2016-08-22 19:58:00,44343.943587999995
2016-08-22 19:59:00,44343.943587999995
2016-08-22 20:00:00,60676.84399
2016-08-22 20:01:00,60676.84399
2016-08-22 20:02:00,60676.84399
2016-08-22 20:03:00,60676.84399
2016-08-22 20:04:00,60676.84399
2016-08-22 20:05:00,60676.84399
2016-08-22 20:06:00,60676.84399
2016-08-22 20:07:00,60676.84399
2016-08-22 20:08:00,60676.84399
2016-08-22 20:09:00,60676.84399
2016-08-22 20:10:00,60676.84399
2016-08-22 20:11:00,60676.84399
2016-08-22 20:12:00,60676.84399
2016-08-22 20:13:00,60676.84399
2016-08-22 20:14:00,60676.84399
2016-08-22 20:15:00,60676.84399
2016-08-22 20:16:00,60676.84399
2016-08-22 20:17:00,60676.84399
2016-08-22 20:18:00,60676.84399
2016-08-22 20:19:00,60676.84399
2016-08-22 20:20:00,60676.84399
2016-08-22 20:21:00,60676.84399
2016-08-22 20:22:00,60676.84399
2016-08-22 20:23:00,60676.84399
2016-08-22 20:24:00,60676.84399
2016-08-22 20:25:00,60676.84399
2016-08-22 20:26:00,60676.84399
2016-08-22 20:27:00,60676.84399
2016-08-22 20:28:00,60676.84399
2016-08-22 20:29:00,60676.84399
