,CZ
2016-07-18 06:57:00,11401.24584
2016-07-18 06:58:00,11401.24584
2016-07-18 06:59:00,11401.24584
2016-07-18 07:00:00,9877.87369
2016-07-18 07:01:00,9877.87369
2016-07-18 07:02:00,9877.87369
2016-07-18 07:03:00,9877.87369
2016-07-18 07:04:00,9877.87369
2016-07-18 07:05:00,9877.87369
2016-07-18 07:06:00,9877.87369
2016-07-18 07:07:00,9877.87369
2016-07-18 07:08:00,9877.87369
2016-07-18 07:09:00,9877.87369
2016-07-18 07:10:00,9877.87369
2016-07-18 07:11:00,9877.87369
2016-07-18 07:12:00,9877.87369
2016-07-18 07:13:00,9877.87369
2016-07-18 07:14:00,9877.87369
2016-07-18 07:15:00,9877.87369
2016-07-18 07:16:00,9877.87369
2016-07-18 07:17:00,9877.87369
2016-07-18 07:18:00,9877.87369
2016-07-18 07:19:00,9877.87369
2016-07-18 07:20:00,9877.87369
2016-07-18 07:21:00,9877.87369
2016-07-18 07:22:00,9877.87369
2016-07-18 07:23:00,9877.87369
2016-07-18 07:24:00,9877.87369
2016-07-18 07:25:00,9877.87369
2016-07-18 07:26:00,9877.87369
2016-07-18 07:27:00,9877.87369
2016-07-18 07:28:00,9877.87369
2016-07-18 07:29:00,9877.87369
2016-07-18 07:30:00,9877.87369
2016-07-18 07:31:00,9877.87369
2016-07-18 07:32:00,9877.87369
2016-07-18 07:33:00,9877.87369
2016-07-18 07:34:00,9877.87369
2016-07-18 07:35:00,9877.87369
2016-07-18 07:36:00,9877.87369
2016-07-18 07:37:00,9877.87369
2016-07-18 07:38:00,9877.87369
2016-07-18 07:39:00,9877.87369
2016-07-18 07:40:00,9877.87369
2016-07-18 07:41:00,9877.87369
2016-07-18 07:42:00,9877.87369
2016-07-18 07:43:00,9877.87369
2016-07-18 07:44:00,9877.87369
2016-07-18 07:45:00,9877.87369
2016-07-18 07:46:00,9877.87369
2016-07-18 07:47:00,9877.87369
2016-07-18 07:48:00,9877.87369
2016-07-18 07:49:00,9877.87369
2016-07-18 07:50:00,9877.87369
2016-07-18 07:51:00,9877.87369
2016-07-18 07:52:00,9877.87369
2016-07-18 07:53:00,9877.87369
2016-07-18 07:54:00,9877.87369
2016-07-18 07:55:00,9877.87369
2016-07-18 07:56:00,9877.87369
2016-07-18 07:57:00,9877.87369
2016-07-18 07:58:00,9877.87369
2016-07-18 07:59:00,9877.87369
2016-07-18 08:00:00,4247.68324
2016-07-18 08:01:00,4247.68324
2016-07-18 08:02:00,4247.68324
2016-07-18 08:03:00,4247.68324
2016-07-18 08:04:00,4247.68324
2016-07-18 08:05:00,4247.68324
2016-07-18 08:06:00,4247.68324
2016-07-18 08:07:00,4247.68324
2016-07-18 08:08:00,4247.68324
2016-07-18 08:09:00,4247.68324
2016-07-18 08:10:00,4247.68324
2016-07-18 08:11:00,4247.68324
2016-07-18 08:12:00,4247.68324
2016-07-18 08:13:00,4247.68324
2016-07-18 08:14:00,4247.68324
2016-07-18 08:15:00,4247.68324
2016-07-18 08:16:00,4247.68324
2016-07-18 08:17:00,4247.68324
2016-07-18 08:18:00,4247.68324
2016-07-18 08:19:00,4247.68324
2016-07-18 08:20:00,4247.68324
2016-07-18 08:21:00,4247.68324
2016-07-18 08:22:00,4247.68324
2016-07-18 08:23:00,4247.68324
2016-07-18 08:24:00,4247.68324
2016-07-18 08:25:00,4247.68324
2016-07-18 08:26:00,4247.68324
2016-07-18 08:27:00,4247.68324
2016-07-18 08:28:00,4247.68324
2016-07-18 08:29:00,4247.68324
2016-07-18 08:30:00,4247.68324
2016-07-18 08:31:00,4247.68324
2016-07-18 08:32:00,4247.68324
2016-07-18 08:33:00,4247.68324
2016-07-18 08:34:00,4247.68324
2016-07-18 08:35:00,4247.68324
2016-07-18 08:36:00,4247.68324
2016-07-18 08:37:00,4247.68324
2016-07-18 08:38:00,4247.68324
2016-07-18 08:39:00,4247.68324
2016-07-18 08:40:00,4247.68324
2016-07-18 08:41:00,4247.68324
2016-07-18 08:42:00,4247.68324
2016-07-18 08:43:00,4247.68324
2016-07-18 08:44:00,4247.68324
2016-07-18 08:45:00,4247.68324
2016-07-18 08:46:00,4247.68324
2016-07-18 08:47:00,4247.68324
2016-07-18 08:48:00,4247.68324
2016-07-18 08:49:00,4247.68324
2016-07-18 08:50:00,4247.68324
2016-07-18 08:51:00,4247.68324
2016-07-18 08:52:00,4247.68324
2016-07-18 08:53:00,4247.68324
2016-07-18 08:54:00,4247.68324
2016-07-18 08:55:00,4247.68324
2016-07-18 08:56:00,4247.68324
2016-07-18 08:57:00,4247.68324
2016-07-18 08:58:00,4247.68324
2016-07-18 08:59:00,4247.68324
2016-07-18 09:00:00,-1347.0715799999998
2016-07-18 09:01:00,-1347.0715799999998
2016-07-18 09:02:00,-1347.0715799999998
2016-07-18 09:03:00,-1347.0715799999998
2016-07-18 09:04:00,-1347.0715799999998
2016-07-18 09:05:00,-1347.0715799999998
2016-07-18 09:06:00,-1347.0715799999998
2016-07-18 09:07:00,-1347.0715799999998
2016-07-18 09:08:00,-1347.0715799999998
2016-07-18 09:09:00,-1347.0715799999998
2016-07-18 09:10:00,-1347.0715799999998
2016-07-18 09:11:00,-1347.0715799999998
2016-07-18 09:12:00,-1347.0715799999998
2016-07-18 09:13:00,-1347.0715799999998
2016-07-18 09:14:00,-1347.0715799999998
2016-07-18 09:15:00,-1347.0715799999998
2016-07-18 09:16:00,-1347.0715799999998
2016-07-18 09:17:00,-1347.0715799999998
2016-07-18 09:18:00,-1347.0715799999998
2016-07-18 09:19:00,-1347.0715799999998
2016-07-18 09:20:00,-1347.0715799999998
2016-07-18 09:21:00,-1347.0715799999998
2016-07-18 09:22:00,-1347.0715799999998
2016-07-18 09:23:00,-1347.0715799999998
2016-07-18 09:24:00,-1347.0715799999998
2016-07-18 09:25:00,-1347.0715799999998
2016-07-18 09:26:00,-1347.0715799999998
2016-07-18 09:27:00,-1347.0715799999998
2016-07-18 09:28:00,-1347.0715799999998
2016-07-18 09:29:00,-1347.0715799999998
2016-07-18 09:30:00,-1347.0715799999998
2016-07-18 09:31:00,-1347.0715799999998
2016-07-18 09:32:00,-1347.0715799999998
2016-07-18 09:33:00,-1347.0715799999998
2016-07-18 09:34:00,-1347.0715799999998
2016-07-18 09:35:00,-1347.0715799999998
2016-07-18 09:36:00,-1347.0715799999998
2016-07-18 09:37:00,-1347.0715799999998
2016-07-18 09:38:00,-1347.0715799999998
2016-07-18 09:39:00,-1347.0715799999998
2016-07-18 09:40:00,-1347.0715799999998
2016-07-18 09:41:00,-1347.0715799999998
2016-07-18 09:42:00,-1347.0715799999998
2016-07-18 09:43:00,-1347.0715799999998
2016-07-18 09:44:00,-1347.0715799999998
2016-07-18 09:45:00,-1347.0715799999998
2016-07-18 09:46:00,-1347.0715799999998
2016-07-18 09:47:00,-1347.0715799999998
2016-07-18 09:48:00,-1347.0715799999998
2016-07-18 09:49:00,-1347.0715799999998
2016-07-18 09:50:00,-1347.0715799999998
2016-07-18 09:51:00,-1347.0715799999998
2016-07-18 09:52:00,-1347.0715799999998
2016-07-18 09:53:00,-1347.0715799999998
2016-07-18 09:54:00,-1347.0715799999998
2016-07-18 09:55:00,-1347.0715799999998
2016-07-18 09:56:00,-1347.0715799999998
2016-07-18 09:57:00,-1347.0715799999998
2016-07-18 09:58:00,-1347.0715799999998
2016-07-18 09:59:00,-1347.0715799999998
2016-07-18 10:00:00,-5532.4845399999995
2016-07-18 10:01:00,-5532.4845399999995
2016-07-18 10:02:00,-5532.4845399999995
2016-07-18 10:03:00,-5532.4845399999995
2016-07-18 10:04:00,-5532.4845399999995
2016-07-18 10:05:00,-5532.4845399999995
2016-07-18 10:06:00,-5532.4845399999995
2016-07-18 10:07:00,-5532.4845399999995
2016-07-18 10:08:00,-5532.4845399999995
2016-07-18 10:09:00,-5532.4845399999995
2016-07-18 10:10:00,-5532.4845399999995
2016-07-18 10:11:00,-5532.4845399999995
2016-07-18 10:12:00,-5532.4845399999995
2016-07-18 10:13:00,-5532.4845399999995
2016-07-18 10:14:00,-5532.4845399999995
2016-07-18 10:15:00,-5532.4845399999995
2016-07-18 10:16:00,-5532.4845399999995
2016-07-18 10:17:00,-5532.4845399999995
2016-07-18 10:18:00,-5532.4845399999995
2016-07-18 10:19:00,-5532.4845399999995
2016-07-18 10:20:00,-5532.4845399999995
2016-07-18 10:21:00,-5532.4845399999995
2016-07-18 10:22:00,-5532.4845399999995
2016-07-18 10:23:00,-5532.4845399999995
2016-07-18 10:24:00,-5532.4845399999995
2016-07-18 10:25:00,-5532.4845399999995
2016-07-18 10:26:00,-5532.4845399999995
2016-07-18 10:27:00,-5532.4845399999995
2016-07-18 10:28:00,-5532.4845399999995
2016-07-18 10:29:00,-5532.4845399999995
2016-07-18 10:30:00,-5532.4845399999995
2016-07-18 10:31:00,-5532.4845399999995
2016-07-18 10:32:00,-5532.4845399999995
2016-07-18 10:33:00,-5532.4845399999995
2016-07-18 10:34:00,-5532.4845399999995
2016-07-18 10:35:00,-5532.4845399999995
2016-07-18 10:36:00,-5532.4845399999995
2016-07-18 10:37:00,-5532.4845399999995
2016-07-18 10:38:00,-5532.4845399999995
2016-07-18 10:39:00,-5532.4845399999995
2016-07-18 10:40:00,-5532.4845399999995
2016-07-18 10:41:00,-5532.4845399999995
2016-07-18 10:42:00,-5532.4845399999995
2016-07-18 10:43:00,-5532.4845399999995
2016-07-18 10:44:00,-5532.4845399999995
2016-07-18 10:45:00,-5532.4845399999995
2016-07-18 10:46:00,-5532.4845399999995
2016-07-18 10:47:00,-5532.4845399999995
2016-07-18 10:48:00,-5532.4845399999995
2016-07-18 10:49:00,-5532.4845399999995
2016-07-18 10:50:00,-5532.4845399999995
2016-07-18 10:51:00,-5532.4845399999995
2016-07-18 10:52:00,-5532.4845399999995
2016-07-18 10:53:00,-5532.4845399999995
2016-07-18 10:54:00,-5532.4845399999995
2016-07-18 10:55:00,-5532.4845399999995
2016-07-18 10:56:00,-5532.4845399999995
2016-07-18 10:57:00,-5532.4845399999995
2016-07-18 10:58:00,-5532.4845399999995
2016-07-18 10:59:00,-5532.4845399999995
2016-07-18 11:00:00,-8101.00484
2016-07-18 11:01:00,-8101.00484
2016-07-18 11:02:00,-8101.00484
2016-07-18 11:03:00,-8101.00484
2016-07-18 11:04:00,-8101.00484
2016-07-18 11:05:00,-8101.00484
2016-07-18 11:06:00,-8101.00484
2016-07-18 11:07:00,-8101.00484
2016-07-18 11:08:00,-8101.00484
2016-07-18 11:09:00,-8101.00484
2016-07-18 11:10:00,-8101.00484
2016-07-18 11:11:00,-8101.00484
2016-07-18 11:12:00,-8101.00484
2016-07-18 11:13:00,-8101.00484
2016-07-18 11:14:00,-8101.00484
2016-07-18 11:15:00,-8101.00484
2016-07-18 11:16:00,-8101.00484
2016-07-18 11:17:00,-8101.00484
2016-07-18 11:18:00,-8101.00484
2016-07-18 11:19:00,-8101.00484
2016-07-18 11:20:00,-8101.00484
2016-07-18 11:21:00,-8101.00484
2016-07-18 11:22:00,-8101.00484
2016-07-18 11:23:00,-8101.00484
2016-07-18 11:24:00,-8101.00484
2016-07-18 11:25:00,-8101.00484
2016-07-18 11:26:00,-8101.00484
2016-07-18 11:27:00,-8101.00484
2016-07-18 11:28:00,-8101.00484
2016-07-18 11:29:00,-8101.00484
2016-07-18 11:30:00,-8101.00484
2016-07-18 11:31:00,-8101.00484
2016-07-18 11:32:00,-8101.00484
2016-07-18 11:33:00,-8101.00484
2016-07-18 11:34:00,-8101.00484
2016-07-18 11:35:00,-8101.00484
2016-07-18 11:36:00,-8101.00484
2016-07-18 11:37:00,-8101.00484
2016-07-18 11:38:00,-8101.00484
2016-07-18 11:39:00,-8101.00484
2016-07-18 11:40:00,-8101.00484
2016-07-18 11:41:00,-8101.00484
2016-07-18 11:42:00,-8101.00484
2016-07-18 11:43:00,-8101.00484
2016-07-18 11:44:00,-8101.00484
2016-07-18 11:45:00,-8101.00484
2016-07-18 11:46:00,-8101.00484
2016-07-18 11:47:00,-8101.00484
2016-07-18 11:48:00,-8101.00484
2016-07-18 11:49:00,-8101.00484
2016-07-18 11:50:00,-8101.00484
2016-07-18 11:51:00,-8101.00484
2016-07-18 11:52:00,-8101.00484
2016-07-18 11:53:00,-8101.00484
2016-07-18 11:54:00,-8101.00484
2016-07-18 11:55:00,-8101.00484
2016-07-18 11:56:00,-8101.00484
2016-07-18 11:57:00,-8101.00484
2016-07-18 11:58:00,-8101.00484
2016-07-18 11:59:00,-8101.00484
2016-07-18 12:00:00,-9812.70333
2016-07-18 12:01:00,-9812.70333
2016-07-18 12:02:00,-9812.70333
2016-07-18 12:03:00,-9812.70333
2016-07-18 12:04:00,-9812.70333
2016-07-18 12:05:00,-9812.70333
2016-07-18 12:06:00,-9812.70333
2016-07-18 12:07:00,-9812.70333
2016-07-18 12:08:00,-9812.70333
2016-07-18 12:09:00,-9812.70333
2016-07-18 12:10:00,-9812.70333
2016-07-18 12:11:00,-9812.70333
2016-07-18 12:12:00,-9812.70333
2016-07-18 12:13:00,-9812.70333
2016-07-18 12:14:00,-9812.70333
2016-07-18 12:15:00,-9812.70333
2016-07-18 12:16:00,-9812.70333
2016-07-18 12:17:00,-9812.70333
2016-07-18 12:18:00,-9812.70333
2016-07-18 12:19:00,-9812.70333
2016-07-18 12:20:00,-9812.70333
2016-07-18 12:21:00,-9812.70333
2016-07-18 12:22:00,-9812.70333
2016-07-18 12:23:00,-9812.70333
2016-07-18 12:24:00,-9812.70333
2016-07-18 12:25:00,-9812.70333
2016-07-18 12:26:00,-9812.70333
2016-07-18 12:27:00,-9812.70333
2016-07-18 12:28:00,-9812.70333
2016-07-18 12:29:00,-9812.70333
2016-07-18 12:30:00,-9812.70333
2016-07-18 12:31:00,-9812.70333
2016-07-18 12:32:00,-9812.70333
2016-07-18 12:33:00,-9812.70333
2016-07-18 12:34:00,-9812.70333
2016-07-18 12:35:00,-9812.70333
2016-07-18 12:36:00,-9812.70333
2016-07-18 12:37:00,-9812.70333
2016-07-18 12:38:00,-9812.70333
2016-07-18 12:39:00,-9812.70333
2016-07-18 12:40:00,-9812.70333
2016-07-18 12:41:00,-9812.70333
2016-07-18 12:42:00,-9812.70333
2016-07-18 12:43:00,-9812.70333
2016-07-18 12:44:00,-9812.70333
2016-07-18 12:45:00,-9812.70333
2016-07-18 12:46:00,-9812.70333
2016-07-18 12:47:00,-9812.70333
2016-07-18 12:48:00,-9812.70333
2016-07-18 12:49:00,-9812.70333
2016-07-18 12:50:00,-9812.70333
2016-07-18 12:51:00,-9812.70333
2016-07-18 12:52:00,-9812.70333
2016-07-18 12:53:00,-9812.70333
2016-07-18 12:54:00,-9812.70333
2016-07-18 12:55:00,-9812.70333
2016-07-18 12:56:00,-9812.70333
2016-07-18 12:57:00,-9812.70333
2016-07-18 12:58:00,-9812.70333
2016-07-18 12:59:00,-9812.70333
2016-07-18 13:00:00,-10888.163629999997
2016-07-18 13:01:00,-10888.163629999997
2016-07-18 13:02:00,-10888.163629999997
2016-07-18 13:03:00,-10888.163629999997
2016-07-18 13:04:00,-10888.163629999997
2016-07-18 13:05:00,-10888.163629999997
2016-07-18 13:06:00,-10888.163629999997
2016-07-18 13:07:00,-10888.163629999997
2016-07-18 13:08:00,-10888.163629999997
2016-07-18 13:09:00,-10888.163629999997
2016-07-18 13:10:00,-10888.163629999997
2016-07-18 13:11:00,-10888.163629999997
2016-07-18 13:12:00,-10888.163629999997
2016-07-18 13:13:00,-10888.163629999997
2016-07-18 13:14:00,-10888.163629999997
2016-07-18 13:15:00,-10888.163629999997
2016-07-18 13:16:00,-10888.163629999997
2016-07-18 13:17:00,-10888.163629999997
2016-07-18 13:18:00,-10888.163629999997
2016-07-18 13:19:00,-10888.163629999997
2016-07-18 13:20:00,-10888.163629999997
2016-07-18 13:21:00,-10888.163629999997
2016-07-18 13:22:00,-10888.163629999997
2016-07-18 13:23:00,-10888.163629999997
2016-07-18 13:24:00,-10888.163629999997
2016-07-18 13:25:00,-10888.163629999997
2016-07-18 13:26:00,-10888.163629999997
2016-07-18 13:27:00,-10888.163629999997
2016-07-18 13:28:00,-10888.163629999997
2016-07-18 13:29:00,-10888.163629999997
2016-07-18 13:30:00,-10888.163629999997
2016-07-18 13:31:00,-10888.163629999997
2016-07-18 13:32:00,-10888.163629999997
2016-07-18 13:33:00,-10888.163629999997
2016-07-18 13:34:00,-10888.163629999997
2016-07-18 13:35:00,-10888.163629999997
2016-07-18 13:36:00,-10888.163629999997
2016-07-18 13:37:00,-10888.163629999997
2016-07-18 13:38:00,-10888.163629999997
2016-07-18 13:39:00,-10888.163629999997
2016-07-18 13:40:00,-10888.163629999997
2016-07-18 13:41:00,-10888.163629999997
2016-07-18 13:42:00,-10888.163629999997
2016-07-18 13:43:00,-10888.163629999997
2016-07-18 13:44:00,-10888.163629999997
2016-07-18 13:45:00,-10888.163629999997
2016-07-18 13:46:00,-10888.163629999997
2016-07-18 13:47:00,-10888.163629999997
2016-07-18 13:48:00,-10888.163629999997
2016-07-18 13:49:00,-10888.163629999997
2016-07-18 13:50:00,-10888.163629999997
2016-07-18 13:51:00,-10888.163629999997
2016-07-18 13:52:00,-10888.163629999997
2016-07-18 13:53:00,-10888.163629999997
2016-07-18 13:54:00,-10888.163629999997
2016-07-18 13:55:00,-10888.163629999997
2016-07-18 13:56:00,-10888.163629999997
2016-07-18 13:57:00,-10888.163629999997
2016-07-18 13:58:00,-10888.163629999997
2016-07-18 13:59:00,-10888.163629999997
2016-07-18 14:00:00,-10965.380099999998
2016-07-18 14:01:00,-10965.380099999998
2016-07-18 14:02:00,-10965.380099999998
2016-07-18 14:03:00,-10965.380099999998
2016-07-18 14:04:00,-10965.380099999998
2016-07-18 14:05:00,-10965.380099999998
2016-07-18 14:06:00,-10965.380099999998
2016-07-18 14:07:00,-10965.380099999998
2016-07-18 14:08:00,-10965.380099999998
2016-07-18 14:09:00,-10965.380099999998
2016-07-18 14:10:00,-10965.380099999998
2016-07-18 14:11:00,-10965.380099999998
2016-07-18 14:12:00,-10965.380099999998
2016-07-18 14:13:00,-10965.380099999998
2016-07-18 14:14:00,-10965.380099999998
2016-07-18 14:15:00,-10965.380099999998
2016-07-18 14:16:00,-10965.380099999998
2016-07-18 14:17:00,-10965.380099999998
2016-07-18 14:18:00,-10965.380099999998
2016-07-18 14:19:00,-10965.380099999998
2016-07-18 14:20:00,-10965.380099999998
2016-07-18 14:21:00,-10965.380099999998
2016-07-18 14:22:00,-10965.380099999998
2016-07-18 14:23:00,-10965.380099999998
2016-07-18 14:24:00,-10965.380099999998
2016-07-18 14:25:00,-10965.380099999998
2016-07-18 14:26:00,-10965.380099999998
2016-07-18 14:27:00,-10965.380099999998
2016-07-18 14:28:00,-10965.380099999998
2016-07-18 14:29:00,-10965.380099999998
2016-07-18 14:30:00,-10965.380099999998
2016-07-18 14:31:00,-10965.380099999998
2016-07-18 14:32:00,-10965.380099999998
2016-07-18 14:33:00,-10965.380099999998
2016-07-18 14:34:00,-10965.380099999998
2016-07-18 14:35:00,-10965.380099999998
2016-07-18 14:36:00,-10965.380099999998
2016-07-18 14:37:00,-10965.380099999998
2016-07-18 14:38:00,-10965.380099999998
2016-07-18 14:39:00,-10965.380099999998
2016-07-18 14:40:00,-10965.380099999998
2016-07-18 14:41:00,-10965.380099999998
2016-07-18 14:42:00,-10965.380099999998
2016-07-18 14:43:00,-10965.380099999998
2016-07-18 14:44:00,-10965.380099999998
2016-07-18 14:45:00,-10965.380099999998
2016-07-18 14:46:00,-10965.380099999998
2016-07-18 14:47:00,-10965.380099999998
2016-07-18 14:48:00,-10965.380099999998
2016-07-18 14:49:00,-10965.380099999998
2016-07-18 14:50:00,-10965.380099999998
2016-07-18 14:51:00,-10965.380099999998
2016-07-18 14:52:00,-10965.380099999998
2016-07-18 14:53:00,-10965.380099999998
2016-07-18 14:54:00,-10965.380099999998
2016-07-18 14:55:00,-10965.380099999998
2016-07-18 14:56:00,-10965.380099999998
2016-07-18 14:57:00,-10965.380099999998
2016-07-18 14:58:00,-10965.380099999998
2016-07-18 14:59:00,-10965.380099999998
2016-07-18 15:00:00,-9124.333950000002
2016-07-18 15:01:00,-9124.333950000002
2016-07-18 15:02:00,-9124.333950000002
2016-07-18 15:03:00,-9124.333950000002
2016-07-18 15:04:00,-9124.333950000002
2016-07-18 15:05:00,-9124.333950000002
2016-07-18 15:06:00,-9124.333950000002
2016-07-18 15:07:00,-9124.333950000002
2016-07-18 15:08:00,-9124.333950000002
2016-07-18 15:09:00,-9124.333950000002
2016-07-18 15:10:00,-9124.333950000002
2016-07-18 15:11:00,-9124.333950000002
2016-07-18 15:12:00,-9124.333950000002
2016-07-18 15:13:00,-9124.333950000002
2016-07-18 15:14:00,-9124.333950000002
2016-07-18 15:15:00,-9124.333950000002
2016-07-18 15:16:00,-9124.333950000002
2016-07-18 15:17:00,-9124.333950000002
2016-07-18 15:18:00,-9124.333950000002
2016-07-18 15:19:00,-9124.333950000002
2016-07-18 15:20:00,-9124.333950000002
2016-07-18 15:21:00,-9124.333950000002
2016-07-18 15:22:00,-9124.333950000002
2016-07-18 15:23:00,-9124.333950000002
2016-07-18 15:24:00,-9124.333950000002
2016-07-18 15:25:00,-9124.333950000002
2016-07-18 15:26:00,-9124.333950000002
2016-07-18 15:27:00,-9124.333950000002
2016-07-18 15:28:00,-9124.333950000002
2016-07-18 15:29:00,-9124.333950000002
2016-07-18 15:30:00,-9124.333950000002
2016-07-18 15:31:00,-9124.333950000002
2016-07-18 15:32:00,-9124.333950000002
2016-07-18 15:33:00,-9124.333950000002
2016-07-18 15:34:00,-9124.333950000002
2016-07-18 15:35:00,-9124.333950000002
2016-07-18 15:36:00,-9124.333950000002
2016-07-18 15:37:00,-9124.333950000002
2016-07-18 15:38:00,-9124.333950000002
2016-07-18 15:39:00,-9124.333950000002
2016-07-18 15:40:00,-9124.333950000002
2016-07-18 15:41:00,-9124.333950000002
2016-07-18 15:42:00,-9124.333950000002
2016-07-18 15:43:00,-9124.333950000002
2016-07-18 15:44:00,-9124.333950000002
2016-07-18 15:45:00,-9124.333950000002
2016-07-18 15:46:00,-9124.333950000002
2016-07-18 15:47:00,-9124.333950000002
2016-07-18 15:48:00,-9124.333950000002
2016-07-18 15:49:00,-9124.333950000002
2016-07-18 15:50:00,-9124.333950000002
2016-07-18 15:51:00,-9124.333950000002
2016-07-18 15:52:00,-9124.333950000002
2016-07-18 15:53:00,-9124.333950000002
2016-07-18 15:54:00,-9124.333950000002
2016-07-18 15:55:00,-9124.333950000002
2016-07-18 15:56:00,-9124.333950000002
2016-07-18 15:57:00,-9124.333950000002
2016-07-18 15:58:00,-9124.333950000002
2016-07-18 15:59:00,-9124.333950000002
2016-07-18 16:00:00,-6024.108989999997
2016-07-18 16:01:00,-6024.108989999997
2016-07-18 16:02:00,-6024.108989999997
2016-07-18 16:03:00,-6024.108989999997
2016-07-18 16:04:00,-6024.108989999997
2016-07-18 16:05:00,-6024.108989999997
2016-07-18 16:06:00,-6024.108989999997
2016-07-18 16:07:00,-6024.108989999997
2016-07-18 16:08:00,-6024.108989999997
2016-07-18 16:09:00,-6024.108989999997
2016-07-18 16:10:00,-6024.108989999997
2016-07-18 16:11:00,-6024.108989999997
2016-07-18 16:12:00,-6024.108989999997
2016-07-18 16:13:00,-6024.108989999997
2016-07-18 16:14:00,-6024.108989999997
2016-07-18 16:15:00,-6024.108989999997
2016-07-18 16:16:00,-6024.108989999997
2016-07-18 16:17:00,-6024.108989999997
2016-07-18 16:18:00,-6024.108989999997
2016-07-18 16:19:00,-6024.108989999997
2016-07-18 16:20:00,-6024.108989999997
2016-07-18 16:21:00,-6024.108989999997
2016-07-18 16:22:00,-6024.108989999997
2016-07-18 16:23:00,-6024.108989999997
2016-07-18 16:24:00,-6024.108989999997
2016-07-18 16:25:00,-6024.108989999997
2016-07-18 16:26:00,-6024.108989999997
2016-07-18 16:27:00,-6024.108989999997
2016-07-18 16:28:00,-6024.108989999997
2016-07-18 16:29:00,-6024.108989999997
2016-07-18 16:30:00,-6024.108989999997
2016-07-18 16:31:00,-6024.108989999997
2016-07-18 16:32:00,-6024.108989999997
2016-07-18 16:33:00,-6024.108989999997
2016-07-18 16:34:00,-6024.108989999997
2016-07-18 16:35:00,-6024.108989999997
2016-07-18 16:36:00,-6024.108989999997
2016-07-18 16:37:00,-6024.108989999997
2016-07-18 16:38:00,-6024.108989999997
2016-07-18 16:39:00,-6024.108989999997
2016-07-18 16:40:00,-6024.108989999997
2016-07-18 16:41:00,-6024.108989999997
2016-07-18 16:42:00,-6024.108989999997
2016-07-18 16:43:00,-6024.108989999997
2016-07-18 16:44:00,-6024.108989999997
2016-07-18 16:45:00,-6024.108989999997
2016-07-18 16:46:00,-6024.108989999997
2016-07-18 16:47:00,-6024.108989999997
2016-07-18 16:48:00,-6024.108989999997
2016-07-18 16:49:00,-6024.108989999997
2016-07-18 16:50:00,-6024.108989999997
2016-07-18 16:51:00,-6024.108989999997
2016-07-18 16:52:00,-6024.108989999997
2016-07-18 16:53:00,-6024.108989999997
2016-07-18 16:54:00,-6024.108989999997
2016-07-18 16:55:00,-6024.108989999997
2016-07-18 16:56:00,-6024.108989999997
2016-07-18 16:57:00,-6024.108989999997
2016-07-18 16:58:00,-6024.108989999997
2016-07-18 16:59:00,-6024.108989999997
2016-07-18 17:00:00,-1745.2054800000024
2016-07-18 17:01:00,-1745.2054800000024
2016-07-18 17:02:00,-1745.2054800000024
2016-07-18 17:03:00,-1745.2054800000024
2016-07-18 17:04:00,-1745.2054800000024
2016-07-18 17:05:00,-1745.2054800000024
2016-07-18 17:06:00,-1745.2054800000024
2016-07-18 17:07:00,-1745.2054800000024
2016-07-18 17:08:00,-1745.2054800000024
2016-07-18 17:09:00,-1745.2054800000024
2016-07-18 17:10:00,-1745.2054800000024
2016-07-18 17:11:00,-1745.2054800000024
2016-07-18 17:12:00,-1745.2054800000024
2016-07-18 17:13:00,-1745.2054800000024
2016-07-18 17:14:00,-1745.2054800000024
2016-07-18 17:15:00,-1745.2054800000024
2016-07-18 17:16:00,-1745.2054800000024
2016-07-18 17:17:00,-1745.2054800000024
2016-07-18 17:18:00,-1745.2054800000024
2016-07-18 17:19:00,-1745.2054800000024
2016-07-18 17:20:00,-1745.2054800000024
2016-07-18 17:21:00,-1745.2054800000024
2016-07-18 17:22:00,-1745.2054800000024
2016-07-18 17:23:00,-1745.2054800000024
2016-07-18 17:24:00,-1745.2054800000024
2016-07-18 17:25:00,-1745.2054800000024
2016-07-18 17:26:00,-1745.2054800000024
2016-07-18 17:27:00,-1745.2054800000024
2016-07-18 17:28:00,-1745.2054800000024
2016-07-18 17:29:00,-1745.2054800000024
2016-07-18 17:30:00,-1745.2054800000024
2016-07-18 17:31:00,-1745.2054800000024
2016-07-18 17:32:00,-1745.2054800000024
2016-07-18 17:33:00,-1745.2054800000024
2016-07-18 17:34:00,-1745.2054800000024
2016-07-18 17:35:00,-1745.2054800000024
2016-07-18 17:36:00,-1745.2054800000024
2016-07-18 17:37:00,-1745.2054800000024
2016-07-18 17:38:00,-1745.2054800000024
2016-07-18 17:39:00,-1745.2054800000024
2016-07-18 17:40:00,-1745.2054800000024
2016-07-18 17:41:00,-1745.2054800000024
2016-07-18 17:42:00,-1745.2054800000024
2016-07-18 17:43:00,-1745.2054800000024
2016-07-18 17:44:00,-1745.2054800000024
2016-07-18 17:45:00,-1745.2054800000024
2016-07-18 17:46:00,-1745.2054800000024
2016-07-18 17:47:00,-1745.2054800000024
2016-07-18 17:48:00,-1745.2054800000024
2016-07-18 17:49:00,-1745.2054800000024
2016-07-18 17:50:00,-1745.2054800000024
2016-07-18 17:51:00,-1745.2054800000024
